,subject,nbofobs,countguess,countmem,accfamstd,accstd,accmemstd,confstd,curstd,ahastd,curiosity,confidence,aha,rtguess,rtaha,rtcurcon,curiosity_z,aha_z,confidence_z,old,accfam,rtfamiliar,rtpostguess,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,debrief,datajoin,fiveDCR,joyexp,deprsens,stresstol,ovsoccur,cosoccur,thrillseek,perccur,NCS,AQ28,socskills,routine,switching,imagination,numbpatt,acc,accmem,madeguess
215,38974,80,71,70,0.2650531353464094,0.4554522026083082,0.4713299255661337,1.8909762397345204,0.7308742813848861,1.3635745095292646,5.65,1.7625,3.8375,3564.307499999262,3428.098937498733,6242.117187500847,-3.4139358007223566e-16,1.1657341758564144e-16,1.0547118733938987e-16,1.0,0.925,1426.9843125004468,2975.6872499994847,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,1.0,0.0,3.0,5.0,3.0,4.0,5.0,2.0,0.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,0.0,2.0,2.0,2.0,4.0,5.0,1.0,2.0,5.0,5.0,1.0,1.0,89.0,15.0,16.0,9.0,20.0,19.0,10.0,44.0,55.0,94.0,25.0,18.0,15.0,18.0,18.0,0.2875,0.675,0.8875
216,39031,80,59,60,0.4357446703305951,0.3712363878934857,0.501737487466418,1.7537933570522235,1.0011860055561697,1.6146089388196934,4.6875,2.3875,3.225,2623.7715000053868,3657.345624998561,6620.58499998966,-1.6653345369377347e-17,-9.71445146547012e-17,-1.7486012637846215e-16,1.0,0.75,1063.4879374978482,3473.456250000163,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,91.0,13.0,15.0,20.0,17.0,14.0,12.0,36.0,42.0,79.0,19.0,11.0,15.0,22.0,12.0,0.1625,0.5375,0.7375
217,39040,80,51,66,0.40252368434130215,0.42823600496614833,0.47132992556613373,0.983969614638402,1.3538505797927125,1.201001691627093,1.2,0.6375,0.975,2208.8986250000794,3223.194625000113,4244.1974374999845,-2.7755575615628915e-18,6.106226635438361e-17,1.1102230246251566e-17,1.0,0.8,911.2069375000777,2838.2285625000486,3.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,74.0,13.0,12.0,12.0,16.0,12.0,9.0,30.0,60.0,94.0,21.0,19.0,16.0,26.0,12.0,0.2375,0.675,0.6375
218,39112,80,80,80,0.28434913465623,0.47132992556613373,0.4664368029425214,1.984752001215546,0.9768685438167894,1.8158496982355885,4.2125,1.9,3.2375,3493.015812499979,2873.438312500014,6190.109874999989,-4.28129753871076e-16,6.591949208711867e-17,-1.3877787807814457e-17,1.0,0.9125,875.8422500000306,2839.800437500002,4.0,1.0,4.0,5.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,3.0,4.0,1.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,87.0,14.0,7.0,23.0,16.0,14.0,13.0,32.0,35.0,69.0,19.0,9.0,10.0,22.0,9.0,0.325,0.6875,1.0
219,39136,80,63,73,0.3712363878934857,0.4493314302129499,0.4758403625512566,1.6808677686529072,0.8855378112705707,1.6051735976152273,5.225,1.6,4.175,4341.1,4957.225000000008,6577.049999999986,4.357625371653739e-16,1.6792123247455492e-16,7.494005416219807e-17,1.0,0.8375,1492.175000000003,4074.274999999977,4.0,1.0,3.0,2.0,5.0,5.0,5.0,1.0,4.0,5.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,5.0,4.0,2.0,0.0,2.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,1.0,1.0,5.0,5.0,2.0,5.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,59.0,10.0,16.0,13.0,9.0,8.0,3.0,18.0,34.0,76.0,20.0,11.0,14.0,23.0,8.0,0.275,0.6625,0.7875
220,39139,80,53,58,0.3712363878934856,0.4116576554814153,0.48717735184622324,1.927441735972743,0.9675101804979049,1.8619694894779653,4.775,1.7375,3.3375,2249.0893125001885,3074.2337500001267,4450.069187500056,-3.788636071533347e-16,1.2490009027033011e-17,-2.2204460492503132e-17,1.0,0.8375,1203.5128124998532,2332.804062500145,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,4.0,5.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,5.0,5.0,1.0,3.0,0.0,4.0,1.0,4.0,4.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,0.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,70.0,13.0,14.0,13.0,14.0,14.0,2.0,35.0,58.0,92.0,15.0,15.0,18.0,28.0,16.0,0.2125,0.625,0.6625
221,39145,80,49,56,0.3593242603145979,0.34654716375821165,0.5031546054266276,0.9222976262532638,0.9139391720057645,1.9853498240991772,4.5125,0.9,3.4125,2487.904812497436,3337.7647500048624,5990.171312508755,-1.9012569296705805e-16,-4.718447854656915e-17,4.4408920985006264e-17,1.0,0.85,1152.853062489885,3519.366250006715,2.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,1.0,4.0,1.0,4.0,5.0,3.0,4.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,0.0,5.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,74.0,11.0,9.0,15.0,17.0,18.0,4.0,20.0,46.0,70.0,18.0,18.0,14.0,13.0,7.0,0.1375,0.5,0.6125
222,39175,80,66,69,0.44276890563528554,0.4427689056352854,0.4713299255661337,1.885613421325682,1.250569490525381,2.026681205533016,4.925,3.0375,2.2375,9191.419062494242,6437.212062504841,8458.49393750541,9.71445146547012e-17,1.27675647831893e-16,-4.9960036108132046e-17,1.0,0.7375,1807.0208750054007,5157.534187505371,5.0,4.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,0.0,4.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,1.0,5.0,0.0,5.0,5.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,4.0,4.0,1.0,1.0,85.0,18.0,5.0,16.0,19.0,15.0,12.0,37.0,31.0,72.0,14.0,13.0,14.0,20.0,11.0,0.2625,0.675,0.825
223,39184,80,39,38,0.4929888180106565,0.3712363878934856,0.4871773518462231,1.8960318322382566,1.6950691707629175,2.03373448349756,2.0125,1.5,1.625,2679.418750000009,3293.5262500000013,5940.248749999989,-1.9706458687096528e-16,-1.9428902930940238e-17,-2.2204460492503132e-17,1.0,0.6,849.4062499999854,1517.5725000000298,3.0,4.0,4.0,5.0,0.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,3.0,1.0,3.0,0.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,76.0,16.0,5.0,14.0,18.0,16.0,7.0,33.0,55.0,88.0,16.0,18.0,18.0,24.0,12.0,0.1625,0.375,0.4875
224,39202,80,52,56,0.40252368434130203,0.33280548924392167,0.5006325113218327,1.0670555725625113,1.0457115559406658,1.5576983182352455,3.7125,0.775,2.5625,3087.8375,2887.975,5864.2,8.049116928532385e-17,7.632783294297952e-18,-3.8857805861880476e-17,1.0,0.8,1291.6125,3622.6,2.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,1.0,5.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,5.0,4.0,0.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,74.0,13.0,16.0,14.0,14.0,12.0,5.0,26.0,58.0,97.0,28.0,22.0,14.0,25.0,8.0,0.125,0.45,0.65
225,39211,80,12,31,0.5017374874664181,0.15710997518871128,0.461148813126632,0.5017374874664179,0.582443564930641,2.0567502325239553,5.2,0.3375,2.8125,1694.96931250001,2434.6287500000317,5538.124562500003,-2.706168622523819e-16,1.3877787807814458e-18,2.7755575615628915e-18,1.0,0.5375,1293.7231250001118,2004.3019999999553,4.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,1.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,76.0,15.0,10.0,12.0,15.0,16.0,8.0,27.0,56.0,103.0,27.0,18.0,17.0,30.0,11.0,0.025,0.3,0.15
226,39223,80,68,71,0.4929888180106566,0.4357446703305951,0.5029973450366554,2.01638855005927,1.2022526325215777,1.8704480611252186,3.8125,2.9,2.9125,3797.2000000000044,3111.137499999983,6980.425000000003,-1.5265566588595904e-17,3.053113317719181e-17,5.342948306008566e-17,1.0,0.6,1332.0999999999797,4259.787499999986,3.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,1.0,5.0,4.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,84.0,13.0,8.0,20.0,16.0,19.0,8.0,40.0,38.0,64.0,17.0,14.0,10.0,16.0,7.0,0.25,0.4875,0.85
227,39250,80,54,63,0.28434913465623,0.3712363878934857,0.47132992556613373,1.1225535988443853,0.7778581433264298,1.573313845262986,5.45,1.175,4.675,4708.628249999996,3120.561187500002,6113.750124999993,-2.4147350785597153e-16,6.938893903907228e-17,-7.771561172376095e-17,1.0,0.9125,1765.9310000000346,5398.7744999999795,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,0.0,5.0,1.0,5.0,4.0,2.0,1.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,84.0,14.0,6.0,20.0,15.0,13.0,16.0,40.0,30.0,63.0,15.0,9.0,12.0,15.0,12.0,0.1625,0.675,0.675
228,39265,80,46,56,0.4871773518462232,0.3712363878934857,0.5029973450366554,1.7500452073726842,1.3139345686269583,1.798337840157341,1.7125,1.225,2.8625,3067.665625000057,3116.414312500058,4945.18012500012,1.4988010832439614e-16,1.0269562977782698e-16,-3.191891195797325e-17,1.0,0.625,1302.1964374998818,2547.103125000006,4.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,4.0,2.0,1.0,5.0,0.0,3.0,5.0,3.0,1.0,3.0,0.0,2.0,5.0,1.0,4.0,1.0,4.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,83.0,11.0,4.0,20.0,18.0,14.0,16.0,29.0,30.0,73.0,21.0,7.0,16.0,21.0,8.0,0.1625,0.5125,0.575
229,39274,80,68,64,0.33280548924392167,0.40252368434130215,0.5025252685881777,1.95503245464984,2.185647950156959,2.068295941413081,4.4125,2.725,3.975,9635.885375000053,4559.90893749997,10926.204937500026,2.3869795029440865e-16,-4.2630829422130033e-17,2.0816681711721685e-17,1.0,0.875,2787.6796250000943,7211.455124999944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,98.0,28.0,14.0,21.0,35.0,0.0,0.2,0.525,0.85
230,39298,80,51,57,0.46114881312663186,0.4282360049661484,0.5006325113218328,1.0299317907856258,1.7902690555163048,1.706975636259876,2.6,0.95,2.8125,2963.5935624915874,4600.961124998867,5330.376999996952,-5.2735593669694933e-17,-4.85722573273506e-17,-1.9428902930940238e-17,1.0,0.7,678.6370624846313,2497.9280624975218,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,0.0,4.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,4.0,1.0,1.0,78.0,13.0,12.0,17.0,15.0,13.0,8.0,32.0,48.0,88.0,19.0,17.0,17.0,25.0,10.0,0.2375,0.55,0.6375
231,39304,80,72,78,0.3018927632559765,0.46643680294252143,0.3823643964146893,1.6630287300470863,1.0445003650828601,1.8872909390466528,4.8125,2.6375,4.2125,7777.256937496713,6707.767875009449,7781.495187504333,-7.702172233337023e-17,-1.1518563880486e-16,-1.0824674490095276e-16,1.0,0.9,1532.7428749907995,7309.932999999728,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,2.0,5.0,4.0,3.0,5.0,1.0,4.0,4.0,5.0,0.0,4.0,3.0,0.0,3.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,63.0,6.0,5.0,22.0,14.0,5.0,11.0,23.0,42.0,62.0,17.0,10.0,16.0,12.0,7.0,0.3125,0.825,0.9
232,39331,80,80,80,0.24358867592311156,0.3823643964146892,0.49920823386588253,0.9779208116836713,0.5141971744158219,0.9332127709956434,4.9625,0.825,3.8,3333.9288124999875,3226.713874999986,5228.315437499996,-7.552986014403018e-16,1.4155343563970745e-16,8.465450562766818e-17,1.0,0.9375,1461.458124999955,4267.03756249997,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,93.0,16.0,15.0,18.0,16.0,14.0,14.0,38.0,50.0,87.0,21.0,10.0,15.0,25.0,16.0,0.175,0.4375,1.0
233,39343,80,64,70,0.3018927632559766,0.47997890248993563,0.4116576554814155,1.6322986044768943,0.805047368682604,1.5277496481235964,4.9,1.3625,2.9125,5700.136999999981,3263.3638750000127,4968.548437499991,-2.1632001745430785e-16,-6.106226635438361e-17,-1.0408340855860843e-17,1.0,0.9,959.5991874999803,5268.035625000004,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,81.0,13.0,10.0,21.0,14.0,12.0,11.0,36.0,39.0,79.0,23.0,11.0,13.0,21.0,11.0,0.35,0.7875,0.8
234,39361,80,49,48,0.49920823386588253,0.39277493797177815,0.4929888180106566,1.8375478982821134,1.5294575856587567,1.9815206409807877,4.8,1.875,3.8125,2701.512500000003,6492.912499999987,5217.037499999981,8.881784197001253e-17,0.0,2.2204460492503132e-17,1.0,0.5625,1144.2124999999883,3120.062499999959,1.0,1.0,4.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,74.0,9.0,17.0,10.0,18.0,16.0,4.0,38.0,66.0,103.0,25.0,20.0,23.0,28.0,7.0,0.1875,0.4,0.6125
235,39367,80,70,75,0.28434913465623,0.4902530991904312,0.4427689056352855,1.6845819824799868,1.457792244405252,2.4077603964228413,4.3375,1.1875,3.1125,3068.2783124999123,2632.6744374999917,4955.2464375000045,-2.0539125955565397e-16,8.326672684688674e-18,3.712308238590367e-17,1.0,0.9125,869.5045000000216,2997.2332500000107,5.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,5.0,2.0,4.0,3.0,0.0,3.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,3.0,0.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,5.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,86.0,14.0,13.0,18.0,15.0,14.0,12.0,36.0,36.0,79.0,22.0,14.0,14.0,21.0,8.0,0.3875,0.7375,0.875
236,39370,80,75,77,0.3179742048291164,0.4493314302129501,0.4664368029425213,1.749095607174741,1.315920046819051,1.488298238112785,3.7,2.4375,3.6125,4660.137624999475,2846.843187499967,4364.784187499982,-1.2628786905111155e-16,1.609823385706477e-16,-5.551115123125783e-18,1.0,0.8875,699.3315624995681,3449.8573750001174,5.0,3.0,4.0,5.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,89.0,17.0,11.0,22.0,16.0,15.0,8.0,35.0,43.0,78.0,16.0,12.0,13.0,24.0,13.0,0.275,0.6875,0.9375
237,39379,80,39,48,0.48717735184622313,0.3712363878934857,0.5029973450366553,1.4141576192744212,0.35932426031459763,1.4615320555386697,4.85,1.1125,1.875,2418.619062500026,2635.0386250000015,5001.507875000004,7.660538869913581e-16,2.7755575615628914e-17,-3.8857805861880476e-17,1.0,0.625,1268.1763124999766,3232.7454374999943,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,0.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,86.0,14.0,11.0,15.0,17.0,17.0,12.0,28.0,35.0,82.0,26.0,14.0,14.0,18.0,10.0,0.1625,0.4875,0.4875
238,39382,80,74,70,0.39277493797177815,0.3712363878934857,0.4902530991904312,1.801853827364993,1.6489352145466942,1.8195492556319781,3.7,2.2375,3.825,3183.1793125000304,2816.7359999999658,5707.41187500004,-1.2975731600306517e-16,-8.847089727481716e-17,1.27675647831893e-16,1.0,0.8125,1293.8551874999218,3091.5780000000436,3.0,2.0,4.0,4.0,0.0,1.0,4.0,3.0,5.0,4.0,3.0,5.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,5.0,0.0,2.0,5.0,3.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,4.0,0.0,4.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,66.0,13.0,8.0,11.0,12.0,11.0,11.0,24.0,29.0,103.0,34.0,15.0,20.0,24.0,10.0,0.1625,0.6125,0.925
